侥寸(ID),侥寸疙,瘤开疙,涝侥谅籍荐,谅侥谅籍荐,林瞒啊瓷咯何,客捞颇捞力傍咯何,愁捞规蜡公,馆妨悼拱涝厘啊瓷咯何,促惫绢皋春魄力傍咯何,拳厘角沥焊郴侩,绒公老沥焊郴侩,康诀矫埃郴侩,琶硅魄概蜡公,硅府绢橇府蜡公,硅崔辑厚胶蜡公,抗距规侥疙,柯扼牢抗距沥焊郴侩,权其捞瘤(URL),牢辟罚靛付农疙,牢辟罚靛付农困档,牢辟罚靛付农版档,牢辟罚靛付农客芭府,虐坷胶农蜡公,葛官老其捞刚飘蜡公,胶付飘坷歹蜡公,措钎皋春疙,侥寸惑怕
409587,锰仇曼健哎厚,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,岿夸老,,N,N,N,N,,,豪魂悼 籍阂谅惑,37.34286,127.9672,94.597588,N,N,N,,款康吝
409591,内府浚呕并蕾滴付府摹挪 蕊诀痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 15:30~01:00,N,N,Y,N,,http://www.kketnypdak.com/,盔林 倾宏剖,37.30801,127.925,813.343963,N,N,N,,款康吝
409596,摹厩魂价绢雀 夯痢,碍盔档 盔林矫,64,24,Y,N,N,N,Y,Y,,概老 11:30~21:30,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
409597,悼匙钙林,碍盔档 盔林矫,46,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,豪魂悼 籍阂谅惑,37.34286,127.9672,106.409297,N,N,N,,款康吝
409598,迫急,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,N,楷吝公绒,概老 11:30~22:00,N,N,N,傈拳抗距,,,盔林茄瘤抛付颇农,37.33437,127.9354,419.635854,N,N,N,,款康吝
409600,目乔歹魄促 包汲夯痢,碍盔档 盔林矫,20,0,Y,Y,N,N,Y,N,楷吝公绒,概老 10:00~23:00,N,N,Y,傈拳抗距,饭靛抛捞喉,,窜包傍盔,37.31814,127.9592,346.99058,N,N,N,,款康吝
409602,固覆练惯焊接夯痢,碍盔档 盔林矫,28,0,N,N,N,N,Y,N,楷吝公绒,概老 17:00~24:00,N,N,Y,N,饭靛抛捞喉,"http://story0337428848.modoo.at,http://0337428848.bdp.kr/",,,,,N,N,N,,款康吝
409603,秦价秦拱帕,碍盔档 盔林矫,0,0,Y,N,Y,N,Y,Y,,概老 10:00~22:00,N,N,N,傈拳抗距,饭靛抛捞喉,http://秦价.com,盔林 倾宏剖,37.30801,127.925,885.344972,N,N,N,,款康吝
409604,倾急旷催哎厚窜备痢,碍盔档 盔林矫,0,38,N,N,N,N,Y,N,岿夸老,,N,N,Y,N,饭靛抛捞喉,,悼匙氓规 胶隔甭九,37.320526,127.945453,330.731709,N,N,N,,款康吝
409605,公角悼唱林磅帕阜惫荐,碍盔档 盔林矫,24,24,N,N,N,N,Y,N,,,N,N,Y,N,饭靛抛捞喉,,盔林茄瘤抛付颇农,37.33437,127.9354,344.602969,N,N,N,,款康吝
409608,悼措巩勘扁侗汉捞 盔林吝居痢,碍盔档 盔林矫,40,0,N,N,N,N,Y,N,,概老 11:00~22:30,N,N,Y,N,,http://www.悼措巩勘侗.com/,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,58.675787,N,N,N,,款康吝
409613,COFFEEVIEW,碍盔档 盔林矫,50,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,窜包傍盔,37.31814,127.9592,359.190557,N,N,N,,款康吝
409615,沥缴鉴措惫,碍盔档 盔林矫,20,24,N,N,N,N,Y,N,老夸老,,N,N,N,N,饭靛抛捞喉,,悼匙氓规 胶隔甭九,37.320526,127.945453,374.547714,N,N,N,,款康吝
409627,付捞抛扼胶 青备痢,碍盔档 盔林矫,0,0,Y,Y,Y,N,Y,Y,,概老 09:00~22:00,N,N,N,N,,,豪魂悼 籍阂谅惑,37.34286,127.9672,487.853485,N,N,N,,款康吝
409628,墨其肺后,碍盔档 盔林矫,45,0,N,N,N,N,Y,N,,"乞老 11:00~23:00, 林富 12:00~23:00",N,N,N,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,981.651965,N,N,N,,款康吝
409631,瘩扁府器瞒,碍盔档 盔林矫,44,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
409633,魂秦柳固,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
409634,甸采啊电,碍盔档 盔林矫,32,48,Y,Y,N,N,Y,Y,,概老 05:00~22:00,N,N,N,N,饭靛抛捞喉,https://blog.naver.com/ssong10921/222183931166,,,,,N,N,N,,款康吝
409635,芦煌鸥款(蕊剧痢),碍盔档 盔林矫,50,8,N,N,N,N,Y,N,岿夸老,,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
409637,埃泅 阜惫荐,碍盔档 盔林矫,40,24,Y,Y,N,N,Y,Y,,概老 11:00~20:00,N,N,N,N,饭靛抛捞喉,,埃泅包堡瘤,37.36489,127.8325,176.20675,N,N,N,,款康吝
409638,候配府酒,碍盔档 盔林矫,200,0,N,N,N,N,Y,N,,"概老 10:00~24:00, 概老 10:00~22:00",N,N,Y,N,饭靛抛捞喉,,厘固傍盔,37.34697,127.9307,734.968926,N,N,N,,款康吝
409639,碍釜背悼芦煌 盔林痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,傈烹魂诀柳蕊季磐,37.37198,127.9298,903.77091,N,N,N,,款康吝
409645,配快目乔,碍盔档 盔林矫,0,0,Y,Y,Y,N,Y,N,岿夸老,概老 11:00~23:00,N,N,N,傈拳抗距,,https://towcoffee.modoo.at,,,,,N,N,N,,款康吝
409650,且府胶目乔 盔林窜拌琶瘤痢,碍盔档 盔林矫,0,0,N,Y,N,N,Y,Y,,,N,N,N,N,,"http://www.hollys.co.kr/,https://www.facebook.com/EnjoyHollys,https://www.instagram.com/hollyscoffee.official/",厘固傍盔,37.34697,127.9307,158.755737,N,N,N,,款康吝
409654,纳劳 弊笼,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,老夸老,概老 12:00~21:00,N,N,N,N,,,窜包傍盔,37.31814,127.9592,214.492358,N,N,N,,款康吝
409657,皑藕侗汉捞 吩单付飘盔林痢,碍盔档 盔林矫,0,18,N,N,N,N,Y,N,荐夸老,概老 10:00~22:00,N,N,N,N,饭靛抛捞喉,,厘固傍盔,37.34697,127.9307,305.204558,N,N,N,,款康吝
409659,酒府啊肚妇付 盔林吩单付飘痢,碍盔档 盔林矫,0,0,N,Y,Y,N,Y,Y,荐夸老,概老 10:00~22:00,N,N,N,N,,,厘固傍盔,37.34697,127.9307,305.204558,N,N,N,,款康吝
409663,盔林配配揭吗户,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,老夸老,概老 09:00~21:00,N,N,N,N,,,青备荐函傍盔,37.34194,127.9966,474.256738,N,N,N,,款康吝
409692,coffee GABI,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 11:00~22:30,N,N,N,N,饭靛抛捞喉,,窜包傍盔,37.31814,127.9592,244.554846,N,N,N,,款康吝
409693,蛮捞匙 烹奴 空父滴,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,岿夸老,,N,N,N,N,,,傈烹魂诀柳蕊季磐,37.37198,127.9298,886.129565,N,N,N,,款康吝
409694,目乔海捞盔林矫没痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,厘固傍盔,37.34697,127.9307,794.02173,N,N,N,,款康吝
409698,乔磊舅杭肺 盔林矫没痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,楷吝公绒,概老 11:00~22:00,N,N,N,傈拳抗距,,"https://www.pizzaalvolo.co.kr/,http://blog.naver.com/yori4jw,http://www.facebook.com/alvolo8495,http://www.instagram.com/alvolo1688",,,,,N,N,N,,款康吝
411400,摹厩魂哎厚,碍盔档 盔林矫,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
413972,喊固部阜,碍盔档 盔林矫,60,0,Y,Y,N,N,N,N,楷吝公绒,,N,N,N,N,,,,,,,N,N,N,部阜厚忽逛,固犬牢
417070,户荤何侥户傍规 盔林痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
418195,瘍胶,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
418325,加檬荐魂,碍盔档 盔林矫,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
420154,檬固啊,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
420560,墨其1934,碍盔档 盔林矫,150,0,Y,Y,N,N,N,N,楷吝公绒,,N,N,N,N,,,,,,,N,N,N,"客敲, 货快朝摹舅颇胶鸥, 乔磊, 鞘扼橇, 目乔澜丰, 府炼肚",款康吝
420696,BBQ摹挪矩厚绢 备邦痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
423487,墨其贾,碍盔档 盔林矫,14,0,N,Y,N,N,N,N,老夸老,,N,N,N,N,,,,,,,N,N,N,勤靛靛赋目乔,固犬牢
423904,广家浅,碍盔档 盔林矫,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
425002,措扁诀芦煌,碍盔档 盔林矫,34,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,空家哎厚溜籍芦煌 秦拱芦煌傈榜 瞒倒秦拱绊扁芦煌 秦拱归芦煌,款康吝
428028,罗操固 喉风胶,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
432831,罗操固乐绰脚锰矫坷具尝,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,企诀
435006,宏饭牢欺宏,碍盔档 盔林矫,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
435050,BHC摹挪 扁诀档矫痢,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"谎傅努, 榜靛欧, 咐檬欧, 饶扼捞靛",固犬牢
435731,洒胶磊荐鳖其,碍盔档 盔林矫,32,0,N,Y,N,N,N,N,楷吝公绒,,N,N,N,N,,,,,,,N,N,N,"酒皋府墨畴, 饭阁俊捞靛, 磊根俊捞靛, 磊官抹橇扼仟摹畴",固犬牢
435743,歹唱公,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
436790,坑伙 盔林痢,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
439235,魂榜,碍盔档 盔林矫,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
441886,部摹狼前拜 窜拌痢,碍盔档 盔林矫,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,固犬牢
442594,加檬雀趁搁,碍盔档 盔林矫,20,32,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
442595,厘荐孺堪家,碍盔档 盔林矫,23,4,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
442598,全尼馆痢0410 盔林窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 00:00~24:00,N,N,N,N,,http://www.zzambbong.com/,厘固傍盔,37.34697,127.9307,171.491286,N,N,N,,款康吝
442599,瓤冕玫催哎厚夯痢,碍盔档 盔林矫,0,0,N,Y,N,N,Y,Y,老夸老,概老 11:00~23:00,N,N,N,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,686.264252,N,N,N,,款康吝
442602,炔啊匙汗眠绢帕,碍盔档 盔林矫,0,0,Y,N,N,N,Y,Y,,概老 07:00~22:00,N,N,N,傈拳抗距,,http://blog.naver.com/hhhhh0731,傈烹魂诀柳蕊季磐,37.37198,127.9298,912.015476,N,N,N,,款康吝
442603,疙己,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
442604,客臂客臂捣鳖胶,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 11:00~21:00,N,N,Y,N,,http://instagram.com/waglewagle_official,厘固傍盔,37.34697,127.9307,456.105245,N,Y,Y,,款康吝
442607,滴波厚哎厚帕,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,"乞老 11:00~20:00, 配夸老 11:00~20:00",N,N,N,N,,,傈烹魂诀柳蕊季磐,37.37198,127.9298,897.554269,N,N,N,,款康吝
442609,妇胶磐摹盔林蕊诀痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,盔林 倾宏剖,37.30801,127.925,650.174042,N,N,N,,款康吝
442611,福固郡,碍盔档 盔林矫,0,0,Y,N,N,N,Y,N,,概老 12:00~22:00,N,N,N,傈拳抗距,,http://www.instagram.com/lemielcake,盔林茄瘤抛付颇农,37.33437,127.9354,375.249014,N,N,N,,款康吝
442615,贰贰馆痢 窜拌痢,碍盔档 盔林矫,0,0,N,Y,N,N,Y,Y,,概老 09:00~21:00,N,N,N,傈拳抗距,,,厘固傍盔,37.34697,127.9307,317.922287,N,N,N,,款康吝
442619,羔肺叼墨其,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,,款康吝
442620,康浅啊,碍盔档 盔林矫,0,0,Y,N,N,N,Y,Y,,"乞老 09:30~22:00, 配夸老 11:00~21:00",N,N,N,傈拳抗距,,,,,,,N,N,N,,款康吝
442621,没柳悼秦厘惫&皑磊帕,碍盔档 盔林矫,0,0,Y,N,N,N,Y,N,,概老 10:00~22:00,N,N,N,傈拳抗距,,,盔林 碍盔皑康,37.3484,127.9496,771.38671,N,N,N,,款康吝
442624,叼吊倒积伙般混,碍盔档 盔林矫,60,0,N,Y,N,N,Y,Y,老夸老,概老 11:00~22:00,N,N,N,傈拳抗距,饭靛抛捞喉,,傈烹魂诀柳蕊季磐,37.37198,127.9298,890.999377,N,N,N,,款康吝
442627,固覆练惯焊接 窜包痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,窜包傍盔,37.31814,127.9592,295.592303,N,N,N,,款康吝
442628,筋筋匙荐力窍快胶,碍盔档 盔林矫,21,8,Y,Y,N,N,Y,N,配夸老,"乞老 10:30~10:00, 老夸老 12:00~22:00",N,N,N,傈拳抗距,饭靛抛捞喉,"http://blog.naver.com/chghghg,http://ssossone.modoo.at/",窜包傍盔,37.31814,127.9592,277.829086,N,N,N,,款康吝
442629,檬逛笼,碍盔档 盔林矫,20,0,N,N,N,N,Y,N,老夸老,,N,N,N,N,,,秦乔林,37.32445,127.981,118.152872,N,N,N,,款康吝
442630,摹郡肺,碍盔档 盔林矫,27,0,N,Y,N,N,Y,N,,概老 10:00~10:30,N,N,N,N,饭靛抛捞喉,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,353.503767,N,N,N,,款康吝
442638,墨其航航 盔林窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 10:00~22:00,N,N,Y,N,,,厘固傍盔,37.34697,127.9307,196.020536,N,N,N,,款康吝
442644,橇芬弊扼款靛,碍盔档 盔林矫,0,0,N,Y,N,N,Y,N,,,N,N,N,傈拳抗距,,https://www.instagram.com/fromground/,傈烹魂诀柳蕊季磐,37.37198,127.9298,557.434525,N,N,N,,款康吝
442649,拿捧摹挪 公角荤尔痢,碍盔档 盔林矫,80,0,N,Y,N,N,Y,N,,"概老 14:00~24:00, 林富 14:00~24:00, 傍绒老 14:00~24:00",N,N,Y,N,,"https://www.cultwofnb.com/,https://www.instagram.com/cultwofnb/,http://www.facebook.com/cultwofnb",盔林茄瘤抛付颇农,37.33437,127.9354,766.406247,N,N,N,,款康吝
442653,捞拳皑磊帕,碍盔档 盔林矫,16,40,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,http://cityfood.co.kr/h9/ihwagamjatang,盔林茄瘤抛付颇农,37.33437,127.9354,511.140169,N,N,N,,款康吝
442654,静备客,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,N,,"概老 10:30~22:00, 老夸老 12:30~21:00",N,N,N,"傈拳抗距,柯扼牢抗距",匙捞滚,,悼匙氓规 胶隔甭九,37.320526,127.945453,383.852374,N,Y,Y,,款康吝
442658,玫概积伙般混,碍盔档 盔林矫,32,0,Y,N,N,N,Y,N,老夸老,概老 16:00~23:00,N,N,N,傈拳抗距,饭靛抛捞喉,http://玫概积伙般混.ilsongd.com/,悼匙氓规 胶隔甭九,37.320526,127.945453,344.262864,N,N,N,,款康吝
442659,全措龋橇,碍盔档 盔林矫,50,0,N,N,N,N,Y,N,,,N,N,Y,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,437.273002,N,N,N,,款康吝
442660,巢盔林焊府逛傈巩痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,老夸老,概老 11:00~20:00,N,N,N,N,,,盔林 倾宏剖,37.30801,127.925,760.868104,N,N,N,,款康吝
442664,烹奴盔林阜芒,碍盔档 盔林矫,0,0,Y,N,N,N,Y,Y,老夸老,概老 17:30~24:00,N,N,N,傈拳抗距,,,盔林茄瘤抛付颇农,37.33437,127.9354,658.656019,N,N,N,,款康吝
442665,茄胶胶池,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 11:30~01:00,N,N,Y,N,,https://www.facebook.com/茄胶胶池-HANs-Snack-248935798623634/?fref=ts,楷技措 盔林姆欺胶辨,37.2815,127.9154,484.412489,N,N,N,,款康吝
442667,磅笼,碍盔档 盔林矫,0,60,N,N,N,N,Y,N,楷吝公绒,概老 11:00~21:00,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
442670,跨农,碍盔档 盔林矫,50,0,Y,Y,N,N,Y,Y,岿夸老,,N,N,Y,傈拳抗距,,"https://www.facebook.com/storyhouseYOLK,https://www.instagram.com/yolkceo/",厘固傍盔,37.34697,127.9307,960.488791,N,N,N,,款康吝
442675,巢堡茄快健阂备捞,碍盔档 盔林矫,20,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,豪魂悼 籍阂谅惑,37.34286,127.9672,160.038656,N,N,N,,款康吝
442678,沥啊匙伙拌帕,碍盔档 盔林矫,7,0,N,N,N,N,Y,N,,,N,N,Y,N,饭靛抛捞喉,http://沥啊匙伙拌帕.com/,豪魂悼寸埃瘤林,37.34553,127.9583,314.895469,N,N,N,,款康吝
442683,捞瞒倒 盔林窜拌痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,Y,,"乞老 15:00~24:00, 林富 11:30~02:00",N,N,Y,N,饭靛抛捞喉,http://2chadol.com,厘固傍盔,37.34697,127.9307,541.425292,N,N,N,,款康吝
442687,坷具坷具,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,"乞老 17:00~02:00, 林富 17:00~02:00",N,N,Y,傈拳抗距,,,厘固傍盔,37.34697,127.9307,447.658689,N,N,N,,款康吝
442691,家巩抄 秦拱漠惫荐&空捣鳖胶,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,老夸老,"概老 11:30~21:00, TIME 15:00~17:00",N,N,N,N,,,盔林茄瘤抛付颇农,37.33437,127.9354,461.759224,N,N,N,,款康吝
442692,脚傈侗汉捞 窜包痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 11:00~22:00,N,N,N,N,,http://sinjeon.co.kr/,窜包傍盔,37.31814,127.9592,238.166827,N,N,N,,款康吝
442694,公筋 盔林痢,碍盔档 盔林矫,0,0,N,Y,N,N,Y,Y,,概老 11:30~23:00,N,N,N,傈拳抗距,,,厘固傍盔,37.34697,127.9307,142.686484,N,N,N,,款康吝
442696,家汗家汗家捻府,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,"乞老 10:30~23:00, 林富 11:00~23:00",N,N,N,N,,,,,,,N,N,N,,款康吝
442702,窜拌坷汗侥寸,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,"辟傣厘 / 辟傣背啊矫厘 (1, 6老)",37.3803948,129.227051,188.559964,N,N,N,,款康吝
442704,快固沥 富捞绊扁,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,,概老 10:30~22:30,N,N,N,傈拳抗距,,,盔林茄瘤抛付颇农,37.33437,127.9354,475.079855,N,N,N,,款康吝
442706,蹿官鸥,碍盔档 盔林矫,0,0,N,Y,N,N,Y,N,,概老 17:00~00:00,N,N,N,N,,https://dakbata.modoo.at/,厘固傍盔,37.34697,127.9307,205.870905,N,N,N,,款康吝
442707,蜡覆艰绊扁惫逛,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,盔悼己寸,37.34567,127.9526,130.533797,N,N,N,,款康吝
442709,啊府空魂距檬归槛 盔林痢,碍盔档 盔林矫,24,32,N,N,N,N,Y,N,,概老 11:00~22:00,N,N,Y,傈拳抗距,饭靛抛捞喉,http://grws1.modoo.at/,窜包傍盔,37.31814,127.9592,256.705895,N,N,N,,款康吝
442712,全劳捣鳖胶 盔林痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,"乞老 11:30~21:00, 林富 11:30~21:30",N,N,N,N,,"https://www.hongikdonkatsu.com/,https://www.instagram.com/hongikdonkatsu_official/,https://www.instagram.com/donmuksa_joe",包澜荤·惫屈荤拌邦,37.34258,127.9838,534.195714,N,N,N,,款康吝
442714,公角青汗侥寸,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,N,老夸老,"概老 11:00~19:00, B.T 15:00~17:00",N,N,N,傈拳抗距,,,,,,,N,N,N,,款康吝
442715,快魂苛,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,楷吝公绒,概老 10:00~22:00,N,N,Y,N,,,傈烹魂诀柳蕊季磐,37.37198,127.9298,902.216976,N,N,N,,款康吝
442716,摹厩魂茄快伎橇沥腊侥寸,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,包澜荤·惫屈荤拌邦,37.34258,127.9838,593.589433,N,N,N,,款康吝
442718,没锋茄快家赣府磅帕,碍盔档 盔林矫,24,24,Y,Y,N,N,Y,N,,概老 08:00~22:00,N,N,N,"傈拳抗距,柯扼牢抗距","匙捞滚 , 饭靛抛捞喉",https://cowsoup.modoo.at/,窜包傍盔,37.31814,127.9592,306.702402,N,N,N,,款康吝
442719,BBQ老魂痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 15:00~24:00,N,N,N,傈拳抗距,,http://www.bbq.co.kr/,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,342.887003,N,N,N,,款康吝
442720,盲框,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,Y,,概老 10:30~20:00,N,N,N,傈拳抗距,,http://cafe.naver.com/0337620716,,,,,N,N,N,,款康吝
442723,磊固泵,碍盔档 盔林矫,20,16,Y,Y,N,N,Y,N,,概老 06:30~22:00,N,N,N,傈拳抗距,饭靛抛捞喉,"http://blog.naver.com/sjrose21/220661635416,http://cafe.naver.com/jamigoongmunmag/5,https://jamigoong21.modoo.at",,,,,N,N,N,,款康吝
442725,付付柳胶,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 11:00~22:00,N,N,N,N,,,悼匙氓规 胶隔甭九,37.320526,127.945453,292.609801,N,N,N,,款康吝
442726,捧促府 茄扼厚惯叼痢,碍盔档 盔林矫,43,0,N,N,N,N,Y,N,,,N,N,Y,N,饭靛抛捞喉,http://www.tudari.co.kr/,,,,,N,N,N,,款康吝
442727,腊雀笼,碍盔档 盔林矫,44,0,N,N,N,N,Y,N,,概老 17:00~03:00,N,N,Y,N,,,傈烹魂诀柳蕊季磐,37.37198,127.9298,733.341255,N,N,N,,款康吝
442729,官弗钙林盔林窜备痢,碍盔档 盔林矫,0,0,N,Y,N,N,Y,Y,老夸老,概老 16:00~04:00,N,N,N,N,,,窜包傍盔,37.31814,127.9592,264.783614,N,N,N,,款康吝
442730,撤浚逛惑历翅浚贱惑,碍盔档 盔林矫,0,0,Y,Y,N,N,Y,N,,"乞老 17:00~04:00, 林富 17:00~00:00",N,N,N,傈拳抗距,,"http://m.facebook.com/nulse2000,http://instagram.com/nulse2000",窜包傍盔,37.31814,127.9592,228.559826,N,N,N,,款康吝
442732,巩阜啊付架康剧帕,碍盔档 盔林矫,24,24,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
442735,炉倒摹挪,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,楷技措 盔林姆欺胶辨,37.2815,127.9154,969.58941,N,N,N,,款康吝
442737,伙伙阜惫荐,碍盔档 盔林矫,84,0,N,N,N,N,Y,N,,,N,N,N,N,饭靛抛捞喉,,,,,,N,N,N,,款康吝
442741,何堆阜积伙般混,碍盔档 盔林矫,20,20,N,N,N,N,Y,N,楷吝公绒,概老 14:00~01:00,N,N,N,N,饭靛抛捞喉,,窜包傍盔,37.31814,127.9592,325.414665,N,N,N,,款康吝
442742,句基 盔林怕厘痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 10:00~21:00,N,N,N,N,,http://www.yumsem.com,,,,,N,N,N,,款康吝
442746,妇胶磐摹 盔林窜备痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,楷吝公绒,概老 11:00~00:00,N,N,Y,N,,,窜包傍盔,37.31814,127.9592,319.021576,N,N,N,,款康吝
442748,墨明寸,碍盔档 盔林矫,0,0,N,Y,N,N,Y,Y,老夸老,,N,N,N,傈拳抗距,,,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,104.402909,N,Y,Y,,款康吝
442749,BBQ摹挪 盔林公角胶鸥痢,碍盔档 盔林矫,0,0,Y,N,N,N,Y,N,,概老 11:00~24:00,N,N,Y,傈拳抗距,,http://blog.naver.com/qlqlzbdh,盔林茄瘤抛付颇农,37.33437,127.9354,606.947358,N,N,N,,款康吝
442756,决啊匙催哎厚,碍盔档 盔林矫,0,0,N,Y,N,N,Y,N,岿夸老,概老 16:00~22:00,N,N,N,傈拳抗距,,http://uhmgane.modoo.at,备 炼急侥魂篮青 盔林瘤痢,37.34897,127.9514,573.139637,N,N,N,,款康吝
442759,辫啊匙辫逛 盔林过盔痢,碍盔档 盔林矫,32,0,Y,Y,N,N,Y,N,,概老 08:00~20:00,N,N,Y,傈拳抗距,,"http://www.gimgane.co.kr/,http://www.facebook.com/gimgane7127,http://blog.naver.com/gimkong7127,http://www.instagram.com/gimgane_official",盔林茄瘤抛付颇农,37.33437,127.9354,370.053347,N,N,N,,款康吝
442761,部部脚催惯,碍盔档 盔林矫,45,0,Y,N,N,N,Y,Y,,,N,N,Y,傈拳抗距,,http://cocko.modoo.at/,盔林茄瘤抛付颇农,37.33437,127.9354,838.856028,N,N,N,,款康吝
442763,夯磷 盔林窜备痢,碍盔档 盔林矫,0,0,N,N,N,N,Y,N,,概老 09:00~21:00,N,N,Y,N,,https://www.bonif.co.kr/menu/list?brdCd=BF101,盔林矫赋吝居档辑包,37.32656,127.9539,551.60569,N,N,N,,款康吝
