식당(ID),식당명,지역명,입식좌석수,좌식좌석수,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,대표메뉴명
68633,해담촌,서울특별시 영등포구,30,10,N,Y,N,N,N,N,명절,,N,N,N,N,,,,,,,N,N,N,"해물찜, 대구왕해물탕, 동태탕"
68720,세광양대창 당산점,서울특별시 영등포구,65,0,Y,N,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"대창구이, 막창구이, 곱창전골"
70150,수유다래함박 문래점,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
70715,스타차이나,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"짜장면,찹쌀탕수육,레스토랑,고급스러운,코스요리"
73648,꼬차,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
76002,고석환손만두 양평점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
76452,다미,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"생선구이,알탕,tv방영,소박하지만,신선한"
78063,통닭이야기,서울특별시 영등포구,60,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"옛날통닭,닭볶음,닭발,모둠튀김"
82061,루트439,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
84079,Columpio,서울특별시 영등포구,0,30,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"에소프레소,카페 라떼, 아메리카노"
84826,치킨매니아 영등포시장점,서울특별시 영등포구,200,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"후라이드치킨,양념치킨,새우치킨,닭발"
84876,도미노피자 대림점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"피자,파스타"
85964,상하이몽,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
86879,BBQ영등포점,서울특별시 영등포구,0,50,Y,Y,N,N,N,N,"2, 4주 월요일",,N,N,N,N,,,,,,,N,N,N,"황금올리브치킨,바삭칸치킨,새우스틱"
87900,교촌치킨 당산1호점,서울특별시 영등포구,0,8,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"교촌신화 오리지날, 교촌레드순살, 교촌순살"
89806,죠샌드위치 문래GS홈쇼핑점,서울특별시 영등포구,10,0,Y,Y,N,N,N,N,일요일/법정공휴일 ,,N,N,N,N,,,,,,,N,N,N,클럽샌드위치/치킨데리야끼/불갈비치아바타
90541,엘목삼,서울특별시 영등포구,34,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"삼겹살,LA갈비,목살,두루치기"
90969,Mr Pizza,서울특별시 영등포구,0,50,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,",미스터피자,피자뷔페,런치뷔페,샐러드바"
92485,터치더스카이,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"레스토랑,프로포즈,스테이크,프라이빗,아이스크림"
92615,죠스떡볶이 영등포구청점,서울특별시 영등포구,12,0,N,Y,N,N,N,N,매월 셋째주 월요일,,N,N,N,N,,,,,,,N,N,N,"떡볶이,튀김,순대,오뎅"
94494,본가진국설렁탕,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
95203,카페코지,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
95382,장충 왕족발,서울특별시 영등포구,48,0,Y,Y,N,N,N,N,격주 일요일,,N,N,N,N,,,,,,,N,N,N,"족발, 매운족발, 아구찜, 냉족발"
95770,꼴통감독,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"치킨,치맥,쫄면"
95979,Palgong tea,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
96295,카스앤락 양평점,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
96595,마음의온도,서울특별시 영등포구,0,26,N,Y,N,N,N,N,"일요일, 설,추석,신정 당일",,N,N,N,N,,,,,,,N,N,N,"마음의 온도 플레이트, 명란파스타, 까르보나라, 감베로니 로제 오븐 그라탕"
96688,오렐리,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
97814,HARNEY & SONS NEW YORK,서울특별시 영등포구,0,10,N,Y,N,N,N,N,"토, 일요일",,N,N,N,N,,,,,,,N,N,N,"밀크티,아매리카터피,에스페로"
98417,미술관 당산역점,서울특별시 영등포구,108,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"나가사끼짬뽕, 삼겹살"
100323,이자카야신조 여의도점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
100480,슐스타드,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
100851,문 라운지펍,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
102184,아행복맛집,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
102575,독토,서울특별시 영등포구,0,92,Y,N,N,N,N,N,일요일/법정공휴일 ,,N,N,N,N,,,,,,,N,N,N,해물영양전골/갈낙전골/삼겹살
105074,마포만두 당산점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
105198,명인만두 영등포아크로타워점,서울특별시 영등포구,0,20,Y,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"고기만두,김치만두,군만두"
105579,파스쿠찌 여의도2호점,서울특별시 영등포구,0,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"아메리카노,카페라떼,카페모카,플레인요거트그라니따"
105813,메종드마리안느,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
107992,가리온반 신길점,서울특별시 영등포구,40,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"갈비탕,얼큰우거지국밥,소불고기곱창전골,국물갈비찜"
108212,목포낙지동태매운탕,서울특별시 영등포구,16,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"낙지류, 동태류"
108900,꼴통치킨,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
111501,Plan B Cafe,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
111885,스톤336 영등포구청점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
113130,BOB의 건강한 밥상,서울특별시 영등포구,80,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"우렁쌈밥, 쌈밥정식(+제육)"
114083,최병기여수아구통태찜탕,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
114207,로봇김밥,서울특별시 영등포구,0,60,N,Y,N,N,N,N,"토, 일요일",,N,N,N,N,,,,,,,N,N,N,"생와사비 참치마요김밥,당근라페포레스트,메콤제육김밥"
114730,가온닭갈비,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
116245,주인의주방 문래점,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
116657,무목,서울특별시 영등포구,0,15,N,Y,N,N,N,N,"월, 화",,N,N,N,N,,,,,,,N,N,N,"오믈렛, 파스타, 와규, 홍합스튜"
118411,카페스토리웨이,서울특별시 영등포구,0,65,Y,Y,N,N,N,N,"토,일",,N,N,N,N,,,,,,,N,N,N,"바닐라라떼, 소이라떼, 허니브레드"
118443,선봉루,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
119742,신영식당,서울특별시 영등포구,0,28,Y,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"청국장,고니알탕,낚지덥밥"
119943,짠쯔,서울특별시 영등포구,0,25,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"짜장,간짜장,짬뽕"
120538,오떡 영등포점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
120981,숙희네,서울특별시 영등포구,0,12,N,N,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"김치찌개,된장찌개,순두부찌개"
122624,명성,서울특별시 영등포구,50,0,N,Y,N,N,N,N,명절 당일,,N,N,N,N,,,,,,,N,N,N,"짜장면, 짬뽕"
122735,카페베르겐,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
122961,하푸난,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
123561,우사미,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
126170,송화강양꼬치,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
126267,펀비어킹 영등포 당산역점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
126631,닭한마리뚝닭,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
127044,니즈유,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
129918,브루스카,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
130017,미스터왕왕 더샵점,서울특별시 영등포구,52,0,N,Y,N,N,N,N,명절3일,,N,N,N,N,,,,,,,N,N,N,오삼직화/쭈삼직화/닭갈비직화
130134,오늘 와인한잔 문래점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
130538,267 즉석떡볶이,서울특별시 영등포구,30,0,N,Y,N,N,N,N,화요일,,N,N,N,N,,,,,,,N,N,N,"실속세트, 차돌박이세트"
131248,파워플랜트,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
131395,에그드랍 문래점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
131485,브러너,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
134284,18가지맛꼭두닭&닭강정,서울특별시 영등포구,20,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"뼈치킨, 닭강정"
136979,마마밥스토랑,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
137074,쏘핫 6호점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
137101,띤띤,서울특별시 영등포구,54,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,쌀국수
139725,두가지 떡볶이 영등포점,서울특별시 영등포구,6,0,N,Y,N,N,N,N,월요일,,N,N,N,N,,,,,,,N,N,N,"로제떡볶이, 국물떡볶이, 짜장떡볶이, 크림떡볶이"
139774,고향역,서울특별시 영등포구,0,24,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,오리감자탕/메기매운탕
140566,봉피양 롯데백화점영등포점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
140756,피슈마라홍탕 서여의도점,서울특별시 영등포구,64,0,Y,Y,N,N,N,N,명절연휴 ,,N,N,N,N,,,,,,,N,N,N,마라홍탕/마라샹궈
141016,마장동황귀닭곰탕백반 오복,서울특별시 영등포구,24,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"닭곰탕, 닭껍질"
142173,엉터리생고기 동여의도점,서울특별시 영등포구,150,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"무한리필한우1마리,돼지스폐셜"
142655,영등포롯데마트파리바게뜨,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
143041,오랑우탄 카페펍,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
145636,미정향,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
147128,우치킨,서울특별시 영등포구,0,0,N,Y,N,N,N,N,"토, 일요일",,N,N,N,N,,,,,,,N,N,N,"후라이드치킨, 양념치킨, 오리후라이드"
147204,더누들바,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
147712,까페리앙 롯데백화점영등포점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
147893,굽네치킨 당산2동점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
148404,훠궈야 여의도IFC몰점,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
150342,로뎀굽는치킨,서울특별시 영등포구,32,0,N,Y,N,N,N,N,매주월요일,,N,N,N,N,,,,,,,N,N,N,
154519,피자리노,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
157441,새벽항구,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,회정식
158258,어도,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"초밥,장어,회정식,사진찍기,일식"
158260,군산아구,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
158598,BHC치킨 신길점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
158707,허브커피,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
158809,만복국수집 신길점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
158884,우주칼국수,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
158895,추담골,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
158910,카페티하우스,서울특별시 영등포구,0,0,N,Y,N,N,N,N,"2, 4주 일요일",,N,N,N,N,,,,,,,N,N,N,"직접만드는 자몽티, 직접만드는 대추차, 블루베리요거트, 스트로베리요거트"
158911,옛고을,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
159026,갯벌 영등포본점,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"냉면,해물찜,삼겹살"
159117,커피베러댄,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
159216,감성커피 영등포문래점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
159490,어도,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"초밥,회정식,일식,프라이빗,코스요리"
163438,중화객잔,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
163462,데블스도어 IFC몰점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
164147,구운몽,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
165846,스낵랩,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
167846,홍대돈부리 여의도HP빌딩점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
168958,금산골숯불갈비,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
169026,BHC치킨 당산점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
169739,한솥도시락 여의도롯데캐슬엠파이어점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"도시락,치킨,덮밥,돈가스"
169958,착한전복 영등포점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"전복죽,만두,샤브샤브,칼국수,바지락"
170064,아침이성 저녁감성,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
171376,할리스커피 KBS본관점,서울특별시 영등포구,103,0,N,Y,N,N,N,N,명절당일,,N,N,N,N,,,,,,,N,N,N,아메리카노/바닐라딜라이트/민트초코/바게트볼
172593,여의도삼계탕,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"삼계탕,닭볶음탕,카레,감자전,궁궐"
172871,고운님,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
175410,한신포차 당산역점,서울특별시 영등포구,168,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"한신닭발, 한신통닭"
181265,본설 여의도1호점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
184021,선유일식,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
185721,오성식당,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
186030,화포식당 문래점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"한우등심, 삼겹살, 부대찌개"
186275,카페아토,서울특별시 영등포구,0,18,N,Y,N,N,N,N,토요일,,N,N,N,N,,,,,,,N,N,N,"아메리카노,녹차라떼,까페라테,"
186470,her coffee,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
190456,포베이 여의도KBS본관점,서울특별시 영등포구,74,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,쌀국수
190489,백고집찌개마을,서울특별시 영등포구,36,0,Y,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"쭈꾸미,동태전골,연포탕,김치전골"
191922,아메리칸트레일러 디스트릭트Y점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
192064,육전면사무소 영등포점,서울특별시 영등포구,80,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"생면,전통전,육전,막걸리"
192710,량자샤브샤브구이,서울특별시 영등포구,10,28,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,소간양샤브샤브.양꼬치
195093,일공이팔 마라룽샤,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
195371,소당마카롱,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
195423,마들젠,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
196947,사계진미 숯불닭갈비 당산점,서울특별시 영등포구,64,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,숯불닭갈비
199067,해뜨는마루,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
199179,비에이블스터디카페 선유도역센터,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
200018,MLMG COFFEE 문래점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
200653,브로콜리,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
200791,이자카야림,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
202587,스마일명품찹쌀꽈배기 영등포점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
202844,카페마리포사,서울특별시 영등포구,22,0,Y,Y,N,N,N,N,토요일,,N,N,N,N,,,,,,,N,N,N,아인슈페너/청귤차/바닐라라떼
203151,빈대떡전의명가,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
204579,에프비커피 선유,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
206385,오늘겸상,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
207531,COMA,서울특별시 영등포구,0,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"아메리카노,라떼,바닐라라뗴"
207679,쟁반집,서울특별시 영등포구,0,0,N,Y,N,N,N,N,매주 일요일 ,,N,N,N,N,,,,,,,N,N,N,냉동삼겹
208303,CAFE랑,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
208463,깡통포차,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,,,,,N,N,N,
209830,또똣온반,서울특별시 영등포구,0,26,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"온반국수, 흑돼지돈까스 "
212109,존스커피,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
212349,XOXO,서울특별시 영등포구,0,20,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"콘치즈,치즈계란,오등치즈"
214377,장사랑 IFC몰점,서울특별시 영등포구,92,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,직화바싹불고기/전통육개장
214405,컬투치킨 선유도점,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
215725,심양불고기,서울특별시 영등포구,36,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"갈비살, 양념불고기"
217004,아녜스인더키친,서울특별시 영등포구,0,32,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"카레,돈까스"
217399,BHC치킨 여의도한강공원2호점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
217414,호식이두마리치킨 구로대림점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
217493,골목식당포차,서울특별시 영등포구,0,60,N,Y,N,N,N,N,첫1주 일요일,,N,N,N,N,,,,,,,N,N,N,"정어,육회,갈치조림"
217565,강원도고성집,서울특별시 영등포구,50,0,Y,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"칼국수,보쌈,코다리"
218428,김프로퓨전포차,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
218791,오븐위고양이,서울특별시 영등포구,0,2,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"마카롱,뚱카롱"
219256,이레국밥,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
219524,집들이,서울특별시 영등포구,28,0,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"보쌈정식, 차돌된장, 냉면"
222337,소니도,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
222403,정육점옆 구이가게,서울특별시 영등포구,56,0,N,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"돼지갈비,육사시미,소고기국밮,돼지불백정식"
223187,카페하소,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
224571,아리랑반점,서울특별시 영등포구,60,0,Y,Y,N,N,N,N,화요일,,N,N,N,N,,,,,,,N,N,N,"중식,볶음요리,짜장,짬뽕"
225162,신길태능숯불갈비,서울특별시 영등포구,92,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"소갈비살,돼지갈비,생삼겹,갈비탕"
227143,쇼팡쑈찐우,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
227931,나룸,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
227973,푸른숲,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,매일 17:00~02:00,N,N,N,N,,,,,,,N,N,N,
227989,요거프레소 신풍역점,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,,매일 11:00~21:30,N,N,N,온라인예약,네이버,,,,,,N,Y,Y,
228584,서울별미 칼국수짬뽕,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,화요일,,N,N,N,N,,,,,,,N,N,N,"칼국수, 볶음밥, 탕수육"
229144,한솥도시락,서울특별시 영등포구,0,5,N,N,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"새치고기고비,돈까스 도련님 고기고기"
229880,토담칼국수,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
230106,초원샤브뷔페,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
230523,문래동미술관,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
236619,쥬씨 대방역점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
237193,경성,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
240415,이층,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
244727,슈퍼사이즈 영등포점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
250463,더치앤빈 서울양평점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
252717,카페더미,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
254129,접시고기 당산점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
256283,아맛나슈퍼선유도점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
259385,엄마손밥상,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
260780,로드락후라이드 선유도점,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
264574,카페 잇츠미,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,
